Orthogroup	balsam	canaan	fraser
OG0106323		CF152_TRINITY_DN119575_c1_g1_i1	
OG0106324		CF152_TRINITY_DN119598_c0_g1_i1	
OG0106325		CF152_TRINITY_DN119598_c2_g1_i1	
OG0106326		CF152_TRINITY_DN119555_c0_g1_i1	
OG0106327		CF152_TRINITY_DN119555_c0_g1_i3	
OG0106328		CF152_TRINITY_DN119576_c0_g1_i1	
OG0106329		CF152_TRINITY_DN119576_c0_g1_i2	
OG0106330		CF152_TRINITY_DN119564_c6_g2_i1	
OG0106331		CF152_TRINITY_DN119564_c6_g2_i2	
OG0106332		CF152_TRINITY_DN119564_c6_g3_i1	
OG0106333		CF152_TRINITY_DN119574_c3_g1_i4	
OG0106334		CF152_TRINITY_DN119566_c2_g1_i2	
OG0106335		CF152_TRINITY_DN119561_c0_g1_i2	
OG0106336		CF152_TRINITY_DN106565_c0_g1_i1	
OG0106337		CF152_TRINITY_DN106510_c0_g1_i2	
OG0106338		CF152_TRINITY_DN106586_c0_g1_i2	
OG0106339		CF152_TRINITY_DN122983_c0_g1_i1	
OG0106340		CF152_TRINITY_DN108480_c0_g1_i1	
OG0106341		CF152_TRINITY_DN107141_c1_g4_i1	
OG0106342		CF152_TRINITY_DN107237_c0_g1_i1	
OG0106343		CF152_TRINITY_DN125285_c0_g1_i1	
OG0106344		CF152_TRINITY_DN123538_c0_g1_i1	
OG0106345		CF152_TRINITY_DN123597_c0_g1_i1	
OG0106346		CF152_TRINITY_DN116324_c0_g1_i1	
OG0106347		CF152_TRINITY_DN116336_c0_g1_i1	
OG0106348		CF152_TRINITY_DN116365_c0_g2_i1	
OG0106349		CF152_TRINITY_DN116398_c0_g1_i1	
OG0106350		CF152_TRINITY_DN101730_c0_g1_i1	
OG0106351		CF152_TRINITY_DN102985_c0_g1_i1	
OG0106352		CF152_TRINITY_DN102969_c0_g1_i1	
OG0106353		CF152_TRINITY_DN102924_c0_g1_i6	
OG0106354		CF152_TRINITY_DN120525_c1_g1_i5	
OG0106355		CF152_TRINITY_DN120525_c1_g1_i7	
OG0106356		CF152_TRINITY_DN120525_c1_g1_i12	
OG0106357		CF152_TRINITY_DN120573_c1_g1_i4	
OG0106358		CF152_TRINITY_DN120580_c1_g3_i3	
OG0106359		CF152_TRINITY_DN120572_c4_g5_i1	
OG0106360		CF152_TRINITY_DN120551_c1_g2_i1	
OG0106361		CF152_TRINITY_DN120524_c3_g2_i5	
OG0106362		CF152_TRINITY_DN120527_c4_g1_i2	
OG0106363		CF152_TRINITY_DN120501_c0_g4_i3	
OG0106364		CF152_TRINITY_DN120545_c0_g2_i1	
OG0106365		CF152_TRINITY_DN120542_c1_g1_i13	
OG0106366		CF152_TRINITY_DN120564_c6_g1_i1	
OG0106367		CF152_TRINITY_DN120563_c1_g1_i4	
OG0106368		CF152_TRINITY_DN120566_c1_g3_i1	
OG0106369		CF152_TRINITY_DN108729_c0_g1_i1	
OG0106370		CF152_TRINITY_DN116472_c0_g1_i4	
OG0106371		CF152_TRINITY_DN116434_c0_g1_i1	
OG0106372		CF152_TRINITY_DN116469_c0_g1_i3	
OG0106373		CF152_TRINITY_DN116407_c0_g1_i2	
OG0106374		CF152_TRINITY_DN116499_c1_g2_i3	
OG0106375		CF152_TRINITY_DN116448_c0_g1_i4	
OG0106376		CF152_TRINITY_DN116480_c0_g1_i2	
OG0106377		CF152_TRINITY_DN116447_c3_g1_i1	
OG0106378		CF152_TRINITY_DN115371_c0_g1_i2	
OG0106379		CF152_TRINITY_DN101064_c0_g1_i1	
OG0106380		CF152_TRINITY_DN113221_c0_g1_i2	
OG0106381		CF152_TRINITY_DN113226_c0_g1_i1	
OG0106382		CF152_TRINITY_DN113295_c0_g1_i2	
OG0106383		CF152_TRINITY_DN108023_c0_g1_i1	
OG0106384		CF152_TRINITY_DN108005_c0_g1_i1	
OG0106385		CF152_TRINITY_DN112015_c1_g2_i1	
OG0106386		CF152_TRINITY_DN112031_c0_g1_i1	
OG0106387		CF152_TRINITY_DN112019_c0_g2_i2	
OG0106388		CF152_TRINITY_DN119411_c0_g1_i2	
OG0106389		CF152_TRINITY_DN119447_c2_g1_i1	
OG0106390		CF152_TRINITY_DN119449_c2_g1_i2	
OG0106391		CF152_TRINITY_DN119464_c1_g1_i1	
OG0106392		CF152_TRINITY_DN119464_c1_g1_i7	
OG0106393		CF152_TRINITY_DN126376_c0_g1_i1	
OG0106394		CF152_TRINITY_DN104235_c0_g1_i1	
OG0106395		CF152_TRINITY_DN104230_c0_g1_i1	
OG0106396		CF152_TRINITY_DN119058_c3_g4_i3	
OG0106397		CF152_TRINITY_DN119058_c3_g4_i6	
OG0106398		CF152_TRINITY_DN119060_c0_g1_i1	
OG0106399		CF152_TRINITY_DN119061_c0_g2_i2	
OG0106400		CF152_TRINITY_DN119095_c1_g2_i11	
OG0106401		CF152_TRINITY_DN119095_c1_g2_i19	
OG0106402		CF152_TRINITY_DN119086_c6_g2_i1	
OG0106403		CF152_TRINITY_DN119086_c7_g1_i1	
OG0106404		CF152_TRINITY_DN119089_c4_g1_i1	
OG0106405		CF152_TRINITY_DN118974_c0_g2_i7	
OG0106406		CF152_TRINITY_DN118972_c8_g1_i4	
OG0106407		CF152_TRINITY_DN118972_c8_g1_i11	
OG0106408		CF152_TRINITY_DN118916_c1_g1_i1	
OG0106409		CF152_TRINITY_DN118958_c1_g1_i2	
OG0106410		CF152_TRINITY_DN107881_c0_g1_i2	
OG0106411		CF152_TRINITY_DN114220_c0_g1_i3	
OG0106412		CF152_TRINITY_DN114239_c0_g1_i1	
OG0106413		CF152_TRINITY_DN114260_c0_g1_i2	
OG0106414		CF152_TRINITY_DN114219_c0_g1_i1	
OG0106415		CF152_TRINITY_DN124252_c0_g1_i1	
OG0106416		CF152_TRINITY_DN124844_c0_g1_i1	
OG0106417		CF152_TRINITY_DN102073_c7_g1_i1	
OG0106418		CF152_TRINITY_DN102068_c0_g1_i1	
OG0106419		CF152_TRINITY_DN109140_c0_g1_i1	
OG0106420		CF152_TRINITY_DN109155_c0_g1_i2	
OG0106421		CF152_TRINITY_DN109116_c0_g1_i1	
OG0106422		CF152_TRINITY_DN108979_c0_g1_i1	
OG0106423		CF152_TRINITY_DN108914_c2_g3_i1	
OG0106424		CF152_TRINITY_DN108969_c0_g1_i1	
OG0106425		CF152_TRINITY_DN112227_c0_g1_i3	
OG0106426		CF152_TRINITY_DN112259_c0_g1_i1	
OG0106427		CF152_TRINITY_DN112297_c0_g2_i2	
OG0106428		CF152_TRINITY_DN104949_c1_g2_i1	
OG0106429		CF152_TRINITY_DN100163_c2_g1_i1	
OG0106430		CF152_TRINITY_DN114582_c0_g1_i3	
OG0106431		CF152_TRINITY_DN114556_c0_g1_i2	
OG0106432		CF152_TRINITY_DN115854_c0_g1_i2	
OG0106433		CF152_TRINITY_DN115823_c0_g1_i2	
OG0106434		CF152_TRINITY_DN115815_c0_g1_i3	
OG0106435		CF152_TRINITY_DN115889_c0_g1_i2	
OG0106436		CF152_TRINITY_DN115882_c0_g1_i1	
OG0106437		CF152_TRINITY_DN115856_c0_g6_i1	
OG0106438		CF152_TRINITY_DN117164_c0_g1_i7	
OG0106439		CF152_TRINITY_DN117115_c0_g1_i2	
OG0106440		CF152_TRINITY_DN117152_c2_g1_i1	
OG0106441		CF152_TRINITY_DN114940_c0_g1_i1	
OG0106442		CF152_TRINITY_DN114915_c1_g1_i1	
OG0106443		CF152_TRINITY_DN114952_c0_g3_i5	
OG0106444		CF152_TRINITY_DN127212_c0_g1_i1	
OG0106445		CF152_TRINITY_DN111124_c0_g1_i1	
OG0106446		CF152_TRINITY_DN111129_c0_g1_i1	
OG0106447		CF152_TRINITY_DN104859_c0_g1_i1	
OG0106448		CF152_TRINITY_DN112683_c0_g1_i3	
OG0106449		CF152_TRINITY_DN112616_c0_g1_i2	
OG0106450		CF152_TRINITY_DN108812_c2_g1_i1	
OG0106451		CF152_TRINITY_DN108816_c2_g1_i1	
OG0106452		CF152_TRINITY_DN113043_c0_g2_i1	
OG0106453		CF152_TRINITY_DN113081_c0_g1_i2	
OG0106454		CF152_TRINITY_DN115150_c0_g2_i1	
OG0106455		CF152_TRINITY_DN115130_c0_g1_i2	
OG0106456		CF152_TRINITY_DN115107_c0_g1_i1	
OG0106457		CF152_TRINITY_DN100093_c0_g1_i1	
OG0106458		CF152_TRINITY_DN117444_c2_g1_i1	
OG0106459		CF152_TRINITY_DN117450_c0_g2_i2	
OG0106460		CF152_TRINITY_DN117456_c2_g1_i1	
OG0106461		CF152_TRINITY_DN117459_c0_g1_i1	
OG0106462		CF152_TRINITY_DN117439_c1_g1_i1	
OG0106463		CF152_TRINITY_DN125700_c0_g1_i1	
OG0106464		CF152_TRINITY_DN125762_c0_g1_i1	
OG0106465		CF152_TRINITY_DN119234_c1_g1_i2	
OG0106466		CF152_TRINITY_DN119243_c10_g1_i1	
OG0106467		CF152_TRINITY_DN119257_c0_g1_i3	
OG0106468		CF152_TRINITY_DN119232_c3_g4_i2	
OG0106469		CF152_TRINITY_DN119206_c1_g1_i10	
OG0106470		CF152_TRINITY_DN119298_c0_g1_i4	
OG0106471		CF152_TRINITY_DN119298_c0_g1_i6	
OG0106472		CF152_TRINITY_DN119223_c2_g1_i1	
OG0106473		CF152_TRINITY_DN119249_c2_g1_i2	
OG0106474		CF152_TRINITY_DN119208_c2_g1_i3	
OG0106475		CF152_TRINITY_DN124576_c0_g1_i1	
OG0106476		CF152_TRINITY_DN124523_c0_g1_i1	
OG0106477		CF152_TRINITY_DN101324_c0_g2_i1	
OG0106478		CF152_TRINITY_DN124974_c0_g1_i1	
OG0106479		CF152_TRINITY_DN112342_c3_g1_i1	
OG0106480		CF152_TRINITY_DN112304_c0_g1_i1	
OG0106481		CF152_TRINITY_DN112304_c1_g2_i1	
OG0106482		CF152_TRINITY_DN112395_c0_g1_i1	
OG0106483		CF152_TRINITY_DN114668_c0_g2_i1	
OG0106484		CF152_TRINITY_DN114672_c0_g1_i1	
OG0106485		CF152_TRINITY_DN114633_c0_g1_i3	
OG0106486		CF152_TRINITY_DN114633_c0_g1_i4	
OG0106487		CF152_TRINITY_DN117990_c0_g2_i1	
OG0106488		CF152_TRINITY_DN117978_c0_g1_i2	
OG0106489		CF152_TRINITY_DN117992_c0_g2_i2	
OG0106490		CF152_TRINITY_DN117947_c1_g1_i3	
OG0106491		CF152_TRINITY_DN117910_c0_g2_i1	
OG0106492		CF152_TRINITY_DN117977_c3_g2_i1	
OG0106493		CF152_TRINITY_DN110637_c0_g1_i2	
OG0106494		CF152_TRINITY_DN110683_c0_g2_i1	
OG0106495		CF152_TRINITY_DN110696_c1_g2_i2	
OG0106496		CF152_TRINITY_DN110676_c0_g2_i2	
OG0106497		CF152_TRINITY_DN120072_c5_g3_i2	
OG0106498		CF152_TRINITY_DN120072_c5_g3_i3	
OG0106499		CF152_TRINITY_DN120015_c0_g2_i1	
OG0106500		CF152_TRINITY_DN120082_c2_g1_i2	
OG0106501		CF152_TRINITY_DN120059_c1_g1_i8	
OG0106502		CF152_TRINITY_DN117363_c0_g1_i1	
OG0106503		CF152_TRINITY_DN117364_c0_g1_i2	
OG0106504		CF152_TRINITY_DN117376_c0_g1_i4	
OG0106505		CF152_TRINITY_DN117372_c0_g1_i1	
OG0106506		CF152_TRINITY_DN117375_c0_g2_i1	
OG0106507		CF152_TRINITY_DN116805_c2_g1_i2	
OG0106508		CF152_TRINITY_DN116886_c0_g1_i3	
OG0106509		CF152_TRINITY_DN116814_c0_g1_i2	
OG0106510		CF152_TRINITY_DN108193_c1_g2_i1	
OG0106511		CF152_TRINITY_DN108193_c1_g2_i2	
OG0106512		CF152_TRINITY_DN108193_c1_g2_i3	
OG0106513		CF152_TRINITY_DN108154_c0_g1_i1	
OG0106514		CF152_TRINITY_DN118748_c0_g1_i2	
OG0106515		CF152_TRINITY_DN118732_c0_g1_i3	
OG0106516		CF152_TRINITY_DN118744_c1_g1_i4	
OG0106517		CF152_TRINITY_DN118758_c0_g1_i4	
OG0106518		CF152_TRINITY_DN116078_c0_g1_i1	
OG0106519		CF152_TRINITY_DN116009_c0_g1_i2	
OG0106520		CF152_TRINITY_DN116046_c1_g1_i1	
OG0106521		CF152_TRINITY_DN116065_c0_g2_i2	
OG0106522		CF152_TRINITY_DN116033_c0_g1_i2	
OG0106523		CF152_TRINITY_DN116025_c2_g1_i2	
OG0106524		CF152_TRINITY_DN111602_c0_g1_i1	
OG0106525		CF152_TRINITY_DN105333_c0_g1_i2	
OG0106526		CF152_TRINITY_DN105391_c0_g1_i1	
OG0106527		CF152_TRINITY_DN105307_c0_g1_i1	
OG0106528		CF152_TRINITY_DN105319_c0_g1_i2	
OG0106529		CF152_TRINITY_DN126644_c0_g1_i1	
OG0106530		CF152_TRINITY_DN109958_c0_g2_i1	
OG0106531		CF152_TRINITY_DN120214_c0_g4_i1	
OG0106532		CF152_TRINITY_DN120299_c6_g1_i3	
OG0106533		CF152_TRINITY_DN120217_c5_g1_i5	
OG0106534		CF152_TRINITY_DN120215_c1_g1_i1	
OG0106535		CF152_TRINITY_DN120226_c1_g1_i1	
OG0106536		CF152_TRINITY_DN120262_c1_g1_i3	
OG0106537		CF152_TRINITY_DN120293_c0_g1_i8	
OG0106538		CF152_TRINITY_DN120245_c1_g1_i1	
OG0106539		CF152_TRINITY_DN120235_c0_g1_i5	
OG0106540		CF152_TRINITY_DN120296_c0_g3_i1	
OG0106541		CF152_TRINITY_DN120278_c1_g1_i1	
OG0106542		CF152_TRINITY_DN120220_c0_g4_i9	
OG0106543		CF152_TRINITY_DN120284_c0_g1_i6	
OG0106544		CF152_TRINITY_DN120266_c0_g1_i2	
OG0106545		CF152_TRINITY_DN120286_c0_g1_i2	
OG0106546		CF152_TRINITY_DN120239_c0_g1_i1	
OG0106547		CF152_TRINITY_DN120204_c3_g1_i1	
OG0106548		CF152_TRINITY_DN100633_c0_g2_i1	
OG0106549		CF152_TRINITY_DN114475_c0_g1_i1	
OG0106550		CF152_TRINITY_DN114417_c0_g1_i1	
OG0106551		CF152_TRINITY_DN114496_c0_g2_i1	
OG0106552		CF152_TRINITY_DN114473_c0_g1_i2	
OG0106553		CF152_TRINITY_DN114479_c1_g2_i2	
OG0106554		CF152_TRINITY_DN120187_c9_g5_i1	
OG0106555		CF152_TRINITY_DN120125_c0_g1_i1	
OG0106556		CF152_TRINITY_DN120184_c2_g1_i3	
OG0106557		CF152_TRINITY_DN120185_c3_g4_i1	
OG0106558		CF152_TRINITY_DN120143_c2_g1_i6	
OG0106559		CF152_TRINITY_DN120119_c1_g3_i2	
OG0106560		CF152_TRINITY_DN120194_c0_g2_i1	
OG0106561		CF152_TRINITY_DN120194_c0_g2_i2	
OG0106562		CF152_TRINITY_DN120183_c0_g2_i7	
OG0106563		CF152_TRINITY_DN120183_c0_g2_i9	
OG0106564		CF152_TRINITY_DN120183_c0_g2_i13	
OG0106565		CF152_TRINITY_DN120183_c0_g2_i16	
OG0106566		CF152_TRINITY_DN120105_c0_g3_i3	
OG0106567		CF152_TRINITY_DN120139_c6_g2_i1	
OG0106568		CF152_TRINITY_DN120139_c6_g6_i1	
OG0106569		CF152_TRINITY_DN120139_c6_g7_i1	
OG0106570		CF152_TRINITY_DN127050_c0_g1_i1	
OG0106571		CF152_TRINITY_DN115424_c0_g1_i3	
OG0106572		CF152_TRINITY_DN115417_c0_g1_i1	
OG0106573		CF152_TRINITY_DN113728_c1_g1_i1	
OG0106574		CF152_TRINITY_DN113784_c1_g2_i1	
OG0106575		CF152_TRINITY_DN113742_c0_g1_i4	
OG0106576		CF152_TRINITY_DN113736_c0_g2_i1	
OG0106577		CF152_TRINITY_DN113733_c2_g1_i2	
OG0106578		CF152_TRINITY_DN114179_c1_g1_i1	
OG0106579		CF152_TRINITY_DN114124_c0_g1_i1	
OG0106580		CF152_TRINITY_DN114137_c0_g2_i1	
OG0106581		CF152_TRINITY_DN114145_c0_g1_i2	
OG0106582		CF152_TRINITY_DN114104_c0_g1_i1	
OG0106583		CF152_TRINITY_DN114199_c0_g1_i1	
OG0106584		CF152_TRINITY_DN114198_c1_g1_i1	
OG0106585		CF152_TRINITY_DN116619_c1_g1_i2	
OG0106586		CF152_TRINITY_DN116670_c0_g1_i6	
OG0106587		CF152_TRINITY_DN116670_c0_g1_i13	
OG0106588		CF152_TRINITY_DN116613_c0_g1_i3	
OG0106589		CF152_TRINITY_DN116666_c0_g1_i1	
OG0106590		CF152_TRINITY_DN106152_c0_g2_i1	
OG0106591		CF152_TRINITY_DN106149_c0_g1_i3	
OG0106592		CF152_TRINITY_DN106186_c0_g1_i1	
OG0106593		CF152_TRINITY_DN118678_c0_g2_i1	
OG0106594		CF152_TRINITY_DN118678_c0_g2_i6	
OG0106595		CF152_TRINITY_DN118663_c0_g1_i1	
OG0106596		CF152_TRINITY_DN118654_c0_g1_i2	
OG0106597		CF152_TRINITY_DN118616_c0_g1_i1	
OG0106598		CF152_TRINITY_DN118645_c0_g1_i4	
OG0106599		CF152_TRINITY_DN118696_c2_g1_i1	
OG0106600		CF152_TRINITY_DN118668_c1_g1_i1	
OG0106601		CF152_TRINITY_DN118657_c0_g1_i3	
OG0106602		CF152_TRINITY_DN118630_c1_g1_i2	
OG0106603		CF152_TRINITY_DN118686_c0_g1_i3	
OG0106604		CF152_TRINITY_DN106444_c0_g1_i1	
OG0106605		CF152_TRINITY_DN112162_c0_g2_i1	
OG0106606		CF152_TRINITY_DN112184_c1_g1_i1	
OG0106607		CF152_TRINITY_DN112102_c2_g1_i1	
OG0106608		CF152_TRINITY_DN120935_c0_g1_i1	
OG0106609		CF152_TRINITY_DN120934_c0_g1_i1	
OG0106610		CF152_TRINITY_DN111862_c0_g2_i2	
OG0106611		CF152_TRINITY_DN119136_c1_g3_i1	
OG0106612		CF152_TRINITY_DN119182_c0_g2_i2	
OG0106613		CF152_TRINITY_DN119110_c0_g3_i3	
OG0106614		CF152_TRINITY_DN119190_c3_g1_i2	
OG0106615		CF152_TRINITY_DN119151_c1_g1_i9	
OG0106616		CF152_TRINITY_DN119116_c0_g1_i3	
OG0106617		CF152_TRINITY_DN119134_c2_g1_i7	
OG0106618		CF152_TRINITY_DN119135_c2_g1_i6	
OG0106619		CF152_TRINITY_DN113381_c0_g2_i2	
OG0106620		CF152_TRINITY_DN117603_c1_g1_i2	
OG0106621		CF152_TRINITY_DN117654_c2_g1_i2	
OG0106622		CF152_TRINITY_DN117691_c0_g1_i2	
OG0106623		CF152_TRINITY_DN117634_c0_g2_i1	
OG0106624		CF152_TRINITY_DN117696_c1_g5_i1	
OG0106625		CF152_TRINITY_DN117648_c0_g1_i2	
OG0106626		CF152_TRINITY_DN123243_c0_g1_i1	
OG0106627		CF152_TRINITY_DN123228_c0_g1_i1	
OG0106628		CF152_TRINITY_DN123211_c0_g1_i1	
OG0106629		CF152_TRINITY_DN105623_c0_g1_i1	
OG0106630		CF152_TRINITY_DN105668_c0_g1_i1	
OG0106631		CF152_TRINITY_DN100368_c0_g1_i1	
OG0106632		CF152_TRINITY_DN100372_c0_g2_i1	
OG0106633		CF152_TRINITY_DN103643_c0_g1_i1	
OG0106634		CF152_TRINITY_DN103643_c1_g1_i1	
OG0106635		CF152_TRINITY_DN103606_c0_g2_i1	
OG0106636		CF152_TRINITY_DN111376_c2_g1_i1	
OG0106637		CF152_TRINITY_DN111309_c1_g1_i1	
OG0106638		CF152_TRINITY_DN111310_c0_g2_i1	
OG0106639		CF152_TRINITY_DN111378_c0_g2_i1	
OG0106640		CF152_TRINITY_DN118535_c0_g1_i1	
OG0106641		CF152_TRINITY_DN118547_c3_g3_i2	
OG0106642		CF152_TRINITY_DN118512_c1_g1_i2	
OG0106643		CF152_TRINITY_DN118584_c0_g3_i1	
OG0106644		CF152_TRINITY_DN118577_c0_g1_i1	
OG0106645		CF152_TRINITY_DN118577_c0_g1_i2	
OG0106646		CF152_TRINITY_DN118577_c0_g1_i3	
OG0106647		CF152_TRINITY_DN118563_c0_g6_i1	
OG0106648		CF152_TRINITY_DN118531_c2_g1_i2	
OG0106649		CF152_TRINITY_DN119814_c0_g1_i1	
OG0106650		CF152_TRINITY_DN119814_c4_g3_i4	
OG0106651		CF152_TRINITY_DN119863_c1_g2_i9	
OG0106652		CF152_TRINITY_DN119863_c1_g2_i12	
OG0106653		CF152_TRINITY_DN119869_c0_g2_i3	
OG0106654		CF152_TRINITY_DN119868_c2_g3_i7	
OG0106655		CF152_TRINITY_DN119806_c0_g1_i2	
OG0106656		CF152_TRINITY_DN122668_c0_g1_i1	
OG0106657		CF152_TRINITY_DN118338_c1_g1_i1	
OG0106658		CF152_TRINITY_DN118332_c5_g1_i4	
OG0106659		CF152_TRINITY_DN118332_c5_g2_i4	
OG0106660		CF152_TRINITY_DN118363_c0_g1_i1	
OG0106661		CF152_TRINITY_DN118342_c0_g1_i4	
OG0106662		CF152_TRINITY_DN118308_c0_g1_i2	
OG0106663		CF152_TRINITY_DN118395_c0_g2_i1	
OG0106664		CF152_TRINITY_DN118353_c0_g1_i1	
OG0106665		CF152_TRINITY_DN118353_c0_g1_i3	
OG0106666		CF152_TRINITY_DN109094_c0_g1_i2	
OG0106667		CF152_TRINITY_DN123135_c0_g1_i1	
OG0106668		CF152_TRINITY_DN114835_c0_g2_i1	
OG0106669		CF152_TRINITY_DN114888_c0_g1_i2	
OG0106670		CF152_TRINITY_DN111979_c0_g2_i1	
OG0106671		CF152_TRINITY_DN111946_c1_g1_i1	
OG0106672		CF152_TRINITY_DN111917_c0_g1_i1	
OG0106673		CF152_TRINITY_DN111962_c2_g1_i1	
OG0106674		CF152_TRINITY_DN124124_c0_g1_i1	
OG0106675		CF152_TRINITY_DN126874_c0_g1_i1	
OG0106676		CF152_TRINITY_DN113652_c0_g2_i1	
OG0106677		CF152_TRINITY_DN113622_c0_g1_i1	
OG0106678		CF152_TRINITY_DN113622_c0_g1_i2	
OG0106679		CF152_TRINITY_DN113643_c0_g1_i1	
OG0106680		CF152_TRINITY_DN113669_c0_g1_i2	
OG0106681		CF152_TRINITY_DN119681_c6_g1_i2	
OG0106682		CF152_TRINITY_DN119681_c6_g1_i5	
OG0106683		CF152_TRINITY_DN119619_c4_g1_i2	
OG0106684		CF152_TRINITY_DN119650_c0_g1_i1	
OG0106685		CF152_TRINITY_DN119690_c2_g1_i2	
OG0106686		CF152_TRINITY_DN119682_c0_g3_i3	
OG0106687		CF152_TRINITY_DN119699_c3_g1_i3	
OG0106688		CF152_TRINITY_DN119696_c3_g1_i3	
OG0106689		CF152_TRINITY_DN115645_c0_g1_i5	
OG0106690		CF152_TRINITY_DN115612_c0_g1_i2	
OG0106691		CF152_TRINITY_DN115621_c3_g2_i2	
OG0106692		CF152_TRINITY_DN112444_c0_g1_i3	
OG0106693		CF152_TRINITY_DN103761_c0_g1_i1	
OG0106694		CF152_TRINITY_DN103705_c0_g1_i1	
OG0106695		CF152_TRINITY_DN120701_c0_g1_i1	
OG0106696		CF152_TRINITY_DN120712_c0_g1_i1	
OG0106697		CF152_TRINITY_DN120719_c0_g2_i1	
OG0106698		CF152_TRINITY_DN120786_c0_g1_i1	
OG0106699		CF152_TRINITY_DN107954_c2_g2_i1	
OG0106700		CF152_TRINITY_DN125537_c0_g1_i1	
OG0106701		CF152_TRINITY_DN125521_c0_g1_i1	
OG0106702		CF152_TRINITY_DN125546_c0_g1_i1	
OG0106703		CF152_TRINITY_DN103460_c0_g2_i1	
OG0106704		CF152_TRINITY_DN124730_c0_g1_i1	
OG0106705		CF152_TRINITY_DN124797_c0_g1_i1	
OG0106706		CF152_TRINITY_DN116156_c2_g1_i2	
OG0106707		CF152_TRINITY_DN116109_c0_g1_i1	
OG0106708		CF152_TRINITY_DN116139_c0_g1_i2	
OG0106709		CF152_TRINITY_DN116165_c0_g1_i2	
OG0106710		CF152_TRINITY_DN116165_c2_g1_i1	
OG0106711		CF152_TRINITY_DN115058_c1_g1_i1	
OG0106712		CF152_TRINITY_DN115015_c0_g1_i1	
OG0106713		CF152_TRINITY_DN115049_c0_g1_i1	
OG0106714		CF152_TRINITY_DN115033_c2_g1_i1	
OG0106715		CF152_TRINITY_DN102208_c0_g1_i1	
OG0106716		CF152_TRINITY_DN122810_c0_g1_i1	
OG0106717		CF152_TRINITY_DN122888_c0_g1_i1	
OG0106718		CF152_TRINITY_DN117050_c0_g1_i4	
OG0106719		CF152_TRINITY_DN117040_c0_g2_i1	
OG0106720		CF152_TRINITY_DN117047_c0_g1_i3	
OG0106721		CF152_TRINITY_DN117037_c0_g1_i1	
OG0106722		CF152_TRINITY_DN117032_c0_g1_i2	
OG0106723		CF152_TRINITY_DN119930_c1_g1_i6	
OG0106724		CF152_TRINITY_DN119928_c0_g2_i6	
OG0106725		CF152_TRINITY_DN119910_c0_g1_i1	
OG0106726		CF152_TRINITY_DN119936_c1_g1_i2	
OG0106727		CF152_TRINITY_DN119915_c1_g2_i3	
OG0106728		CF152_TRINITY_DN119991_c3_g5_i4	
OG0106729		CF152_TRINITY_DN119951_c0_g3_i1	
OG0106730		CF152_TRINITY_DN119996_c0_g1_i13	
OG0106731		CF152_TRINITY_DN119923_c1_g1_i7	
OG0106732		CF152_TRINITY_DN119940_c3_g1_i7	
OG0106733		CF152_TRINITY_DN119967_c3_g2_i6	
OG0106734		CF152_TRINITY_DN119941_c1_g2_i4	
OG0106735		CF153_TRINITY_DN63520_c0_g1_i1	
OG0106736		CF153_TRINITY_DN63520_c1_g1_i1	
OG0106737		CF153_TRINITY_DN89831_c0_g1_i1	
OG0106738		CF153_TRINITY_DN89831_c1_g1_i1	
OG0106739		CF153_TRINITY_DN89892_c0_g2_i1	
OG0106740		CF153_TRINITY_DN89890_c0_g1_i1	
OG0106741		CF153_TRINITY_DN95412_c0_g1_i1	
OG0106742		CF153_TRINITY_DN95450_c0_g1_i1	
OG0106743		CF153_TRINITY_DN92609_c0_g2_i1	
OG0106744		CF153_TRINITY_DN92644_c0_g1_i1	
OG0106745		CF153_TRINITY_DN92624_c0_g2_i1	
OG0106746		CF153_TRINITY_DN92657_c0_g1_i1	
OG0106747		CF153_TRINITY_DN26243_c0_g1_i1	
OG0106748		CF153_TRINITY_DN93427_c0_g1_i1	
OG0106749		CF153_TRINITY_DN9815_c1_g1_i1	
OG0106750		CF153_TRINITY_DN25782_c0_g1_i1	
OG0106751		CF153_TRINITY_DN16884_c0_g1_i1	
OG0106752		CF153_TRINITY_DN19920_c0_g1_i1	
OG0106753		CF153_TRINITY_DN19930_c0_g1_i1	
OG0106754		CF153_TRINITY_DN91436_c0_g1_i1	
OG0106755		CF153_TRINITY_DN89151_c0_g1_i1	
OG0106756		CF153_TRINITY_DN72918_c0_g1_i1	
OG0106757		CF153_TRINITY_DN5693_c0_g1_i1	
OG0106758		CF153_TRINITY_DN97702_c0_g2_i1	
OG0106759		CF153_TRINITY_DN97768_c0_g1_i1	
OG0106760		CF153_TRINITY_DN97716_c1_g1_i1	
OG0106761		CF153_TRINITY_DN19007_c0_g1_i1	
OG0106762		CF153_TRINITY_DN8530_c0_g1_i1	
OG0106763		CF153_TRINITY_DN48744_c0_g1_i1	
OG0106764		CF153_TRINITY_DN48744_c0_g2_i1	
OG0106765		CF153_TRINITY_DN48714_c0_g1_i1	
OG0106766		CF153_TRINITY_DN97595_c0_g1_i1	
OG0106767		CF153_TRINITY_DN97537_c0_g1_i1	
OG0106768		CF153_TRINITY_DN20088_c0_g1_i1	
OG0106769		CF153_TRINITY_DN20088_c0_g2_i1	
OG0106770		CF153_TRINITY_DN20030_c0_g1_i1	
OG0106771		CF153_TRINITY_DN82563_c0_g1_i1	
OG0106772		CF153_TRINITY_DN26802_c0_g2_i1	
OG0106773		CF153_TRINITY_DN47734_c0_g1_i1	
